applicant_id,year,month,avg_balance,min_balance,overdraft_days,emi_bounces,salary_credit_flag,vendor_credit_regularity
126,2024,10,1734226.74,744910.74,3,0,1,0.65
126,2024,11,1392990.3,877218.48,0,0,1,0.7
126,2024,12,1350372.21,763733.22,0,0,1,0.74
127,2024,1,2292179.04,1654913.32,6,0,1,0.75
127,2024,2,2245811.32,1534728.68,1,0,1,0.83
127,2024,3,2544823.67,1590741.96,0,0,1,0.82
127,2024,4,1781195.71,1319835.52,3,0,1,0.93
127,2024,5,2070359.25,1497936.08,3,0,1,0.76
127,2024,6,1828968.59,1128350.75,1,0,1,0.94
127,2024,7,2365633.33,1851454.22,1,0,1,0.97
127,2024,8,1682360.34,920253.82,0,0,1,0.74
127,2024,9,1779002.41,1384839.29,3,0,1,0.83
127,2024,10,2352753.31,1843875.24,2,0,1,0.9
127,2024,11,1607578.93,718280.62,0,0,0,0.91
127,2024,12,1622931.47,897715.85,1,0,1,0.82
128,2024,1,530626.03,325784.85,0,1,1,1.0
128,2024,2,433218.79,329658.92,1,1,1,0.96
128,2024,3,535488.36,331816.98,1,0,0,0.98
128,2024,4,542275.93,309514.49,2,0,1,0.94
128,2024,5,439203.96,178747.59,2,0,1,0.86
128,2024,6,523712.42,416231.34,1,0,1,0.75
128,2024,7,557902.7,352439.46,0,1,1,0.88
128,2024,8,479562.63,346345.66,2,0,1,0.94
128,2024,9,520184.49,215141.5,0,0,1,0.7
128,2024,10,459147.87,255739.87,1,0,0,0.89
128,2024,11,646039.71,328329.28,0,0,1,0.77
128,2024,12,584212.91,290023.58,1,0,1,0.86
129,2024,1,1129947.43,478254.01,2,0,1,0.66
129,2024,2,1359671.53,979400.84,0,1,1,0.77
129,2024,3,991376.7,592977.24,1,0,0,0.8
129,2024,4,1020849.82,429471.05,1,1,0,0.61
129,2024,5,911959.57,479867.21,1,0,1,0.91
129,2024,6,860818.67,659857.08,1,1,1,0.87
129,2024,7,1085965.82,659855.68,2,0,1,0.98
129,2024,8,1248818.3,615314.02,3,0,1,0.72
129,2024,9,1060092.25,666778.98,0,0,1,0.93
129,2024,10,1167324.29,515786.68,0,1,1,0.64
129,2024,11,1047424.54,447327.18,1,0,0,0.69
129,2024,12,1032697.68,465066.17,2,0,1,0.86
130,2024,1,1299199.36,554895.31,3,0,1,0.63
130,2024,2,1191637.38,645091.83,0,0,1,0.72
130,2024,3,1171559.07,739212.86,0,0,0,0.63
130,2024,4,1473658.15,1024682.08,3,0,1,0.84
130,2024,5,1573265.83,784683.66,2,0,1,0.82
130,2024,6,1372037.07,1016725.6,1,0,1,0.61
130,2024,7,1619664.7,987080.83,1,0,1,0.98
130,2024,8,1654624.92,1178820.75,2,0,0,0.93
130,2024,9,1467320.54,1158463.68,0,0,1,0.82
130,2024,10,1505283.69,994978.35,1,0,0,0.61
130,2024,11,1219830.49,824888.9,0,0,1,0.83
130,2024,12,1515209.47,877437.19,0,0,1,0.6
131,2024,1,984373.78,579569.26,0,0,1,0.74
131,2024,2,765144.29,374143.92,1,1,0,0.93
131,2024,3,838114.69,354180.69,2,0,1,0.78
131,2024,4,831732.81,529952.09,3,0,1,1.0
131,2024,5,857714.3,551261.61,2,0,1,0.91
131,2024,6,697749.4,549860.97,2,1,1,1.0
131,2024,7,649040.83,390328.34,0,0,0,0.9
131,2024,8,640872.79,363412.22,2,0,1,0.75
131,2024,9,871998.67,573219.8,0,0,1,0.71
131,2024,10,705251.8,373396.74,1,0,1,0.9
131,2024,11,796601.62,502237.44,0,0,1,0.77
131,2024,12,673376.73,470044.07,3,0,1,0.73
132,2024,1,1788964.91,1411537.6,1,0,1,0.72
132,2024,2,1644460.53,1304450.68,2,0,1,0.73
132,2024,3,1965583.55,1237095.02,3,0,0,0.62
132,2024,4,1965690.22,1385337.92,2,0,0,0.64
132,2024,5,1601633.23,800596.13,5,0,1,0.69
132,2024,6,1589000.95,817921.82,0,1,1,0.77
132,2024,7,1280709.52,724219.64,2,0,1,0.95
132,2024,8,1703607.05,819280.73,0,1,1,0.89
132,2024,9,1406486.68,806714.58,3,0,0,0.88
132,2024,10,1626951.61,929526.96,0,0,1,0.7
132,2024,11,1928409.12,1062030.72,0,0,1,0.88
132,2024,12,1680129.24,836173.34,3,0,1,0.85
133,2024,1,328221.54,175795.69,0,0,1,0.73
133,2024,2,331170.72,202738.21,1,0,0,0.98
133,2024,3,342911.93,250173.1,0,0,0,0.68
133,2024,4,364235.55,273010.01,2,0,0,0.66
133,2024,5,339939.93,227313.57,3,0,1,0.91
133,2024,6,401349.76,221197.28,1,0,1,0.97
133,2024,7,322766.77,233093.48,3,0,1,0.98
133,2024,8,259846.82,175087.89,1,0,1,0.74
133,2024,9,377061.87,264259.93,0,0,1,0.88
133,2024,10,414401.8,197124.33,0,1,1,0.65
133,2024,11,347389.69,177935.47,0,0,1,0.91
133,2024,12,409867.22,200493.96,1,0,1,0.8
134,2024,1,2137001.08,1013305.91,2,0,1,0.7
134,2024,2,1475087.49,886114.63,0,0,1,0.71
134,2024,3,1861845.31,867014.14,1,1,1,0.82
134,2024,4,1600631.75,807537.21,0,0,1,0.6
134,2024,5,1588117.21,764218.08,0,0,1,0.97
134,2024,6,1558634.52,1039757.56,0,0,0,0.95
134,2024,7,1897021.67,1331716.02,0,0,1,0.98
134,2024,8,2113521.66,1271279.51,0,0,1,0.89
134,2024,9,1521187.19,1058225.91,1,1,1,0.75
134,2024,10,1862488.0,1420872.01,1,0,1,0.73
134,2024,11,1652000.47,916266.45,0,0,1,0.87
134,2024,12,1861070.14,901428.3,3,0,1,0.83
135,2024,1,1221564.33,806753.75,1,0,1,0.72
135,2024,2,1007863.3,487538.63,0,0,1,0.76
135,2024,3,1052349.54,438568.93,6,0,1,0.79
135,2024,4,973839.59,689278.89,1,0,1,0.69
135,2024,5,1062399.47,445825.94,1,0,1,0.93
135,2024,6,1166890.78,733256.99,2,0,1,0.85
135,2024,7,1030459.98,680927.08,3,0,1,0.69
135,2024,8,1413192.36,599794.5,0,1,0,0.98
135,2024,9,1316388.23,753781.19,5,0,1,0.99
135,2024,10,1090875.07,575176.43,2,0,1,0.63
135,2024,11,1073344.86,693518.78,2,0,1,0.97
135,2024,12,1386670.94,749909.05,1,0,0,0.91
136,2024,1,54296.99,22509.04,2,0,1,0.89
136,2024,2,62675.53,44885.25,3,0,1,0.67
136,2024,3,54078.66,22011.91,0,1,1,0.64
136,2024,4,48196.57,35266.61,2,0,1,0.85
136,2024,5,66732.02,30272.25,3,0,0,0.72
136,2024,6,53275.66,31786.52,4,1,1,0.82
136,2024,7,67768.55,50104.54,0,0,0,0.66
136,2024,8,66293.88,50679.69,3,0,1,0.71
136,2024,9,58187.7,31340.94,0,0,1,0.9
136,2024,10,44902.12,19176.28,0,1,1,0.97
136,2024,11,59374.61,32652.77,0,0,1,0.67
136,2024,12,52129.05,40246.37,0,1,1,0.61
137,2024,1,889200.8,686495.64,3,0,1,0.86
137,2024,2,770367.14,448378.83,3,0,1,0.9
137,2024,3,763678.61,477423.39,0,0,1,0.92
137,2024,4,1078941.45,681455.02,3,0,1,0.66
137,2024,5,1172666.62,891445.56,1,0,1,0.63
137,2024,6,966757.82,719084.52,1,0,0,0.87
137,2024,7,1133580.38,701705.87,2,0,1,0.65
137,2024,8,930590.62,496624.36,1,0,1,0.62
137,2024,9,1071115.2,851258.89,5,1,1,0.65
137,2024,10,839632.7,537628.43,1,0,1,0.7
137,2024,11,1077409.75,588427.22,0,0,0,0.9
137,2024,12,915611.21,421898.87,0,0,1,0.99
138,2024,1,853588.18,653026.47,1,0,1,0.98
138,2024,2,1078768.78,601083.33,3,0,1,0.7
138,2024,3,909078.77,629570.6,0,0,1,0.9
138,2024,4,945561.25,388171.98,1,1,1,0.76
138,2024,5,1117525.64,739963.19,2,1,1,0.93
138,2024,6,994560.0,405921.22,2,1,1,0.99
138,2024,7,1176829.29,873179.52,2,0,1,0.86
138,2024,8,992295.39,618038.79,0,1,1,0.96
138,2024,9,859848.33,361819.29,2,0,1,0.7
138,2024,10,949053.79,420325.12,0,0,0,0.63
138,2024,11,1271677.15,513699.46,0,0,1,0.68
138,2024,12,1181249.69,710698.82,2,0,1,0.71
139,2024,1,858128.85,414684.73,1,0,1,0.72
139,2024,2,813006.69,326800.1,1,0,1,0.65
139,2024,3,973569.44,720909.22,2,0,1,0.92
139,2024,4,887558.37,547883.11,1,0,1,0.68
139,2024,5,920900.01,499345.2,1,0,1,0.94
139,2024,6,898785.38,460911.25,0,0,1,0.72
139,2024,7,706059.29,287567.94,0,0,1,0.76
139,2024,8,1058605.1,581583.89,2,0,1,0.88
139,2024,9,1047450.55,810861.34,2,0,1,0.69
139,2024,10,822607.04,501211.1,3,0,0,0.78
139,2024,11,885562.55,442247.64,0,0,1,0.7
139,2024,12,908730.38,683069.87,1,0,1,0.81
140,2024,1,533139.53,421836.6,0,0,1,0.7
140,2024,2,595069.02,332555.88,1,0,1,0.81
140,2024,3,426882.14,308344.52,1,0,1,0.93
140,2024,4,590899.11,258339.23,0,0,1,0.7
140,2024,5,556077.09,323702.97,2,0,1,0.73
140,2024,6,591942.32,343214.77,1,0,1,0.79
140,2024,7,531183.54,334841.86,1,0,1,0.77
140,2024,8,470929.38,337535.17,0,0,1,0.99
140,2024,9,491574.44,316495.07,1,0,1,0.64
140,2024,10,568903.17,284637.74,3,0,1,0.74
140,2024,11,513319.57,379634.38,1,0,1,0.83
140,2024,12,562311.98,290903.77,0,0,1,0.64
141,2024,1,2151959.86,1100007.68,1,0,1,0.69
141,2024,2,1703797.66,752447.77,0,0,1,0.87
141,2024,3,2187607.62,1576719.56,3,0,1,0.87
141,2024,4,2116457.29,1174384.52,1,0,0,0.8
141,2024,5,1845645.52,790042.84,0,0,1,0.61
141,2024,6,2511599.14,1926094.07,2,0,1,0.77
141,2024,7,1688167.2,896546.3,0,0,0,0.79
141,2024,8,2082637.13,952657.07,4,0,1,0.91
141,2024,9,2022008.97,1263523.0,3,0,1,0.86
141,2024,10,2174809.33,1094585.57,0,0,1,0.98
141,2024,11,1938625.79,1270324.0,0,0,1,0.72
141,2024,12,2514171.92,1788468.09,4,0,0,0.95
142,2024,1,1725287.91,838148.0,1,1,1,0.96
142,2024,2,1418102.91,796156.73,1,0,1,0.8
142,2024,3,1694003.33,1243133.63,1,0,1,0.7
142,2024,4,1347913.73,703840.52,0,0,1,0.6
142,2024,5,1717754.35,941048.75,1,0,1,0.62
142,2024,6,1241328.86,857303.87,0,0,1,0.72
142,2024,7,1867248.89,1110092.43,2,0,1,0.83
142,2024,8,1680747.7,1010668.93,2,0,1,0.96
142,2024,9,1479369.81,713726.43,2,0,1,0.71
142,2024,10,1567457.64,1091484.41,0,0,1,0.66
142,2024,11,1766997.58,1356842.44,1,0,0,0.79
142,2024,12,1607330.93,1206810.2,2,0,1,1.0
143,2024,1,2292482.22,1683888.07,2,0,1,0.88
143,2024,2,1734917.67,1156721.66,0,0,1,0.96
143,2024,3,1809482.69,1428708.8,0,0,0,0.9
143,2024,4,2061220.01,1480858.67,0,0,1,0.88
143,2024,5,1810610.25,1241872.47,3,0,1,0.6
143,2024,6,2379609.54,1618743.69,1,0,1,0.7
143,2024,7,1860687.42,1334684.36,0,0,0,0.62
143,2024,8,1890793.27,1056458.65,2,0,1,0.8
143,2024,9,2446690.0,1407158.49,1,0,1,1.0
143,2024,10,2170896.59,1466250.97,0,0,1,0.64
143,2024,11,1812476.28,1022551.87,2,0,1,0.92
143,2024,12,1937390.36,1216270.3,1,0,0,0.84
144,2024,1,694928.87,413366.14,1,0,1,0.89
144,2024,2,768358.36,568027.71,2,0,0,0.78
144,2024,3,575681.99,246820.79,0,0,1,0.86
144,2024,4,598126.18,313174.23,1,0,1,0.77
144,2024,5,629293.86,459676.79,0,0,1,0.75
144,2024,6,547935.81,362376.61,1,0,1,0.87
144,2024,7,715077.76,316779.27,0,1,1,0.88
144,2024,8,752312.91,419149.94,2,1,1,0.63
144,2024,9,770303.28,453327.99,1,0,0,0.64
144,2024,10,708315.84,514389.52,2,0,1,0.88
144,2024,11,801258.64,412323.53,0,0,1,0.6
144,2024,12,585390.55,381021.32,0,0,1,0.86
145,2024,1,776904.91,380268.1,2,0,1,0.67
145,2024,2,1072195.42,628890.57,0,0,1,0.87
145,2024,3,784799.05,617484.97,1,0,1,0.61
145,2024,4,731896.75,403469.49,0,0,1,0.92
145,2024,5,1071824.75,668857.66,1,0,1,0.72
145,2024,6,856891.14,450828.55,3,0,0,0.61
145,2024,7,966449.81,766115.35,2,0,1,0.6
145,2024,8,1086178.0,450163.39,2,0,1,0.76
145,2024,9,805928.82,363218.37,3,0,1,0.68
145,2024,10,1039725.86,818187.63,0,0,1,0.82
145,2024,11,1080803.46,674990.46,0,0,1,0.84
145,2024,12,866328.59,358657.21,1,0,1,0.86
146,2024,1,323424.73,13352.36,12,0,1,0.58
146,2024,2,436163.7,64287.74,2,1,1,0.38
146,2024,3,275485.41,65771.4,12,3,1,0.33
146,2024,4,236704.99,68556.57,6,0,0,0.43
146,2024,5,439044.33,-32669.7,10,2,1,0.63
146,2024,6,223079.86,-37239.02,8,0,1,0.7
146,2024,7,263532.32,-26701.13,13,2,1,0.33
146,2024,8,332264.14,47055.77,1,1,0,0.24
146,2024,9,420117.99,108378.3,13,2,1,0.59
146,2024,10,452713.95,-61680.82,7,1,1,0.54
146,2024,11,471935.74,11716.32,15,0,1,0.57
146,2024,12,501339.6,-99663.53,10,0,1,0.33
147,2024,1,315443.21,196630.9,3,0,1,0.71
147,2024,2,467745.37,310264.11,0,0,1,0.7
147,2024,3,406267.98,286712.92,3,0,1,0.95
147,2024,4,324324.61,147341.95,1,0,0,0.76
147,2024,5,415260.0,167480.33,1,0,1,0.61
147,2024,6,404011.33,257398.84,3,0,1,0.95
147,2024,7,488405.87,203528.59,4,0,0,0.65
147,2024,8,436183.48,178863.52,2,0,1,1.0
147,2024,9,432878.67,327807.65,0,0,1,0.74
147,2024,10,366179.02,240443.79,0,0,1,0.89
147,2024,11,413342.6,171625.88,1,0,0,0.67
147,2024,12,314723.69,177621.51,0,0,1,0.77
148,2024,1,103967.5,48272.66,4,0,1,0.98
148,2024,2,95211.03,54157.0,1,0,1,0.7
148,2024,3,106247.83,73405.79,4,0,1,0.83
148,2024,4,81760.51,47651.24,1,0,1,0.92
148,2024,5,110803.76,55998.44,0,0,1,0.96
148,2024,6,113770.42,63201.42,0,0,0,0.94
148,2024,7,78057.28,57557.22,0,0,1,0.9
148,2024,8,90837.98,62330.62,2,0,1,0.95
148,2024,9,97207.82,72346.76,3,0,0,0.8
148,2024,10,119941.35,77895.75,1,1,1,0.94
148,2024,11,100873.09,70764.55,0,0,0,0.72
148,2024,12,76217.68,42243.48,0,0,1,0.95
149,2024,1,1375410.78,621786.66,1,0,1,0.65
149,2024,2,1003995.19,510517.85,0,0,1,0.89
149,2024,3,1140599.15,499137.66,2,0,0,0.67
149,2024,4,1416828.82,773064.03,1,0,1,0.94
149,2024,5,1103286.72,616455.18,4,0,0,0.8
149,2024,6,1208643.47,762223.14,3,0,1,0.72
149,2024,7,1131089.08,739048.74,0,0,1,0.97
149,2024,8,1191310.48,729272.94,2,0,1,0.83
149,2024,9,1017917.48,583621.2,0,0,1,0.75
149,2024,10,1131929.41,867224.16,2,0,0,0.77
149,2024,11,1314537.74,598827.85,0,0,1,0.77
149,2024,12,1189118.82,585377.49,1,0,1,0.7
150,2024,1,1464951.66,787785.08,1,0,1,0.74
150,2024,2,1507666.95,1072904.07,4,0,1,0.61
150,2024,3,1508110.01,1112624.97,2,0,0,0.96
150,2024,4,1305877.53,876475.7,0,0,0,0.61
150,2024,5,1536532.64,625510.22,1,0,1,0.9
150,2024,6,1162858.37,568967.91,0,0,1,0.75
150,2024,7,1544421.52,1014708.66,2,1,1,0.88
150,2024,8,1131415.95,882405.12,0,1,0,0.89
150,2024,9,1518120.89,1061721.96,1,0,1,0.99
150,2024,10,1549539.94,881396.15,2,0,1,0.79
150,2024,11,1398513.66,635341.05,0,0,1,0.62
150,2024,12,1539606.13,797685.6,3,1,1,0.82
151,2024,1,573388.4,319785.74,1,0,1,0.92
151,2024,2,614246.84,438780.62,0,0,1,0.9
151,2024,3,673138.59,520315.14,0,0,1,0.66
151,2024,4,675259.33,305128.56,1,0,1,0.71
151,2024,5,551886.84,390727.63,0,0,1,0.78
151,2024,6,515265.34,240083.87,3,0,1,0.64
151,2024,7,516646.58,225926.34,2,0,1,0.97
151,2024,8,689636.48,338549.25,3,0,1,0.75
151,2024,9,530454.06,374683.51,0,0,1,0.8
151,2024,10,472023.31,336792.55,3,0,1,0.9
151,2024,11,513179.02,346511.04,0,0,1,0.88
151,2024,12,523085.49,314472.42,3,0,1,0.84
152,2024,1,1061855.44,829172.99,0,0,1,0.93
152,2024,2,946754.16,428236.7,2,0,0,0.86
152,2024,3,935482.63,526602.76,3,0,1,0.94
152,2024,4,1012072.79,789520.03,0,0,1,0.76
152,2024,5,1037024.93,743798.34,1,0,1,0.81
152,2024,6,992710.33,682023.5,3,0,0,0.9
152,2024,7,1060861.51,686759.4,0,0,1,0.72
152,2024,8,1066513.75,727048.03,1,0,1,0.63
152,2024,9,994520.21,489167.24,5,0,1,0.85
152,2024,10,1082614.33,632517.98,0,1,1,0.8
152,2024,11,1109895.19,668237.51,1,0,1,0.91
152,2024,12,923199.98,723765.43,3,0,1,0.98
153,2024,1,1585578.01,985566.91,0,0,1,0.85
153,2024,2,1113150.81,690216.12,1,0,0,0.86
153,2024,3,1609179.53,758184.74,1,1,1,0.93
153,2024,4,1370626.64,723546.57,2,0,1,0.73
153,2024,5,1273242.55,806059.83,0,0,0,0.9
153,2024,6,1405108.44,917517.0,1,0,1,0.91
153,2024,7,1450414.5,581073.7,0,1,1,0.71
153,2024,8,1431518.23,677619.31,2,0,0,0.66
153,2024,9,1717348.08,888211.18,4,0,1,0.99
153,2024,10,1390155.59,947402.4,1,0,1,0.65
153,2024,11,1685522.16,1314606.65,3,0,1,0.74
153,2024,12,1205869.5,642432.95,0,0,1,0.67
154,2024,1,2320070.54,1232000.74,0,0,1,0.98
154,2024,2,2079979.18,1246079.21,1,0,1,0.69
154,2024,3,1578410.54,1135929.09,0,0,1,0.91
154,2024,4,1503605.84,1001771.85,1,0,1,0.6
154,2024,5,2006463.32,1008657.73,3,0,1,0.79
154,2024,6,2085341.63,986223.11,0,0,1,0.8
154,2024,7,2317664.96,1846052.14,2,0,1,0.84
154,2024,8,1819492.04,1373636.11,3,0,1,0.99
154,2024,9,2069633.8,1220725.74,0,0,1,0.92
154,2024,10,1878917.25,1315767.17,0,0,1,0.67
154,2024,11,1845828.68,1222997.03,2,0,1,0.7
154,2024,12,1599903.79,1124520.17,4,1,1,0.75
155,2024,1,1603503.43,873849.72,1,0,1,0.81
155,2024,2,1920831.18,1014334.04,1,0,1,0.6
155,2024,3,2156610.03,1433012.45,2,0,1,0.67
155,2024,4,1744261.49,1019522.02,1,0,1,0.75
155,2024,5,2094388.87,1624923.4,0,0,1,0.67
155,2024,6,2112075.05,1511126.4,2,0,1,0.68
155,2024,7,1569408.23,987541.11,0,0,1,0.67
155,2024,8,1833360.06,951963.53,1,0,1,0.69
155,2024,9,1763407.54,1149422.35,0,1,1,0.93
155,2024,10,1670886.4,679389.01,1,0,1,0.86
155,2024,11,2321577.03,1664609.92,2,0,1,0.62
155,2024,12,1522683.73,919955.34,2,0,1,0.95
156,2024,1,1040600.55,-179257.49,0,3,1,0.35
156,2024,2,559182.11,-54665.17,12,1,1,0.53
156,2024,3,1070015.76,-109456.54,14,3,1,0.67
156,2024,4,976587.58,289852.29,0,1,1,0.52
156,2024,5,726524.9,-87149.73,6,1,1,0.66
156,2024,6,987533.42,96628.67,10,1,1,0.49
156,2024,7,775904.97,26696.26,4,0,1,0.23
156,2024,8,825536.52,76267.37,10,2,1,0.59
156,2024,9,1131073.43,165925.69,4,1,1,0.66
156,2024,10,987635.7,261944.73,1,1,1,0.36
156,2024,11,608047.53,128326.11,5,0,0,0.44
156,2024,12,571692.79,-43652.42,3,1,1,0.59
157,2024,1,489025.95,233761.41,1,0,1,0.93
157,2024,2,428839.8,301533.5,1,0,1,0.94
157,2024,3,482700.18,326920.98,0,0,1,0.9
157,2024,4,411003.77,267218.87,0,0,1,0.75
157,2024,5,466853.04,202609.26,1,0,1,0.77
157,2024,6,500307.45,231444.43,4,0,1,0.69
157,2024,7,531102.53,281094.2,0,0,0,0.8
157,2024,8,472302.01,190005.6,0,0,1,0.87
157,2024,9,572594.17,269654.26,0,0,1,0.97
157,2024,10,404265.99,299781.3,4,0,1,0.81
157,2024,11,578159.21,312379.37,2,0,1,0.96
157,2024,12,589623.3,332674.55,0,0,1,0.87
158,2024,1,475513.07,65594.22,14,1,1,0.36
158,2024,2,368547.77,22098.27,9,1,0,0.25
158,2024,3,701555.11,210014.23,3,1,1,0.67
158,2024,4,326979.74,23923.62,4,3,1,0.67
158,2024,5,471733.52,-21110.29,0,3,1,0.67
158,2024,6,317276.64,44045.8,7,1,1,0.47
158,2024,7,437753.95,-85244.39,12,0,1,0.2
158,2024,8,534299.14,74917.51,13,1,1,0.41
158,2024,9,635613.76,-44494.62,3,0,0,0.45
158,2024,10,393606.69,25858.1,0,1,1,0.59
158,2024,11,481407.45,-49618.32,10,2,1,0.39
158,2024,12,465818.34,-16188.53,9,0,1,0.67
159,2024,1,1926114.15,1085114.05,1,0,1,0.69
159,2024,2,2022155.61,935220.26,1,0,1,0.95
159,2024,3,1454820.13,648525.84,2,0,1,0.97
159,2024,4,1713405.78,827051.39,2,0,1,0.95
159,2024,5,1572300.86,832144.83,1,0,1,0.67
159,2024,6,2061326.66,827750.33,0,1,1,0.79
159,2024,7,1707881.3,1304234.75,0,1,0,0.83
159,2024,8,1606964.89,1020421.54,0,1,1,0.78
159,2024,9,1328102.48,814197.58,0,0,1,0.9
159,2024,10,1772351.24,1020224.72,1,0,1,0.72
159,2024,11,1673066.4,806408.52,2,0,1,0.78
159,2024,12,1685034.77,875839.86,0,0,1,0.9
160,2024,1,711685.32,317829.69,1,0,1,0.65
160,2024,2,928208.79,469282.33,1,0,1,0.92
160,2024,3,913566.47,454283.11,0,0,0,0.83
160,2024,4,753491.39,447083.38,0,0,1,0.69
160,2024,5,660927.1,336852.06,2,1,1,0.78
160,2024,6,606685.05,450694.08,0,0,1,0.85
160,2024,7,882297.47,518464.44,1,0,1,0.75
160,2024,8,888005.36,433681.11,0,0,1,0.89
160,2024,9,862844.43,662024.2,0,1,0,0.73
160,2024,10,848505.91,488111.56,1,0,1,0.75
160,2024,11,697290.89,437138.65,2,0,1,0.83
160,2024,12,685659.28,308734.56,1,0,1,0.86
161,2024,1,277518.37,138422.04,2,0,0,0.95
161,2024,2,251946.3,124637.38,3,0,1,0.75
161,2024,3,247175.58,192291.64,1,0,1,0.73
161,2024,4,268933.71,168924.98,0,0,0,1.0
161,2024,5,289304.16,184507.92,3,0,1,0.97
161,2024,6,296836.0,157348.79,0,0,1,0.79
161,2024,7,298639.23,213439.73,3,0,1,0.99
161,2024,8,231997.11,147363.61,1,0,1,0.79
161,2024,9,265639.91,132528.72,0,0,1,0.77
161,2024,10,263636.68,165498.75,1,1,1,0.8
161,2024,11,323478.83,231735.47,0,0,1,0.9
161,2024,12,325974.07,216676.22,1,0,0,0.78
162,2024,1,1034649.83,715701.94,3,0,1,0.99
162,2024,2,670719.39,386721.57,0,0,0,0.69
162,2024,3,831447.95,381706.57,3,0,1,0.81
162,2024,4,670089.79,434526.97,3,0,1,0.87
162,2024,5,713789.48,416514.1,3,0,1,0.73
162,2024,6,1060581.57,825388.78,1,0,1,0.78
162,2024,7,893183.29,613323.17,2,0,1,0.84
162,2024,8,941699.32,746661.76,1,0,1,0.87
162,2024,9,958804.68,676844.85,3,0,1,0.88
162,2024,10,971169.73,520054.27,0,0,0,0.85
162,2024,11,1024576.82,797348.82,4,0,1,0.61
162,2024,12,673546.94,291530.31,2,0,0,0.68
163,2024,1,1025299.01,462816.58,2,0,1,0.64
163,2024,2,1262452.06,519167.55,3,0,1,0.97
163,2024,3,1562355.64,765175.9,1,0,1,0.83
163,2024,4,1054129.39,834248.04,3,0,0,0.89
163,2024,5,1276759.39,755557.09,0,1,1,0.6
163,2024,6,1334172.72,976015.14,3,0,1,0.81
163,2024,7,1329805.52,895474.14,0,1,1,0.8
163,2024,8,1560224.03,946051.52,0,0,1,0.65
163,2024,9,1228434.1,656461.49,1,0,1,0.77
163,2024,10,1214101.6,939245.6,4,0,1,0.83
163,2024,11,1548279.45,1109034.74,4,0,1,0.72
163,2024,12,1444221.63,946718.49,0,0,1,0.96
164,2024,1,1075914.48,447192.76,1,0,1,0.73
164,2024,2,1502457.55,1044140.93,0,0,0,0.82
164,2024,3,1281639.93,679440.08,2,0,1,0.78
164,2024,4,1262820.24,686867.58,2,0,0,0.79
164,2024,5,1170012.34,908491.0,2,0,1,0.61
164,2024,6,1594716.82,1106824.29,1,0,1,0.97
164,2024,7,1338982.28,542971.93,6,0,1,0.87
164,2024,8,1144424.72,614911.48,1,0,1,0.75
164,2024,9,1222102.65,627932.35,2,0,1,0.88
164,2024,10,1098007.95,457399.92,0,0,1,0.93
164,2024,11,1701346.94,1057374.08,2,0,1,0.66
164,2024,12,1651405.31,1037531.25,1,1,1,0.87
165,2024,1,762749.78,378932.91,1,0,1,0.77
165,2024,2,997795.13,728148.2,0,0,1,0.98
165,2024,3,901751.89,436868.4,0,0,1,0.69
165,2024,4,705572.99,384627.59,2,0,1,0.91
165,2024,5,655051.64,453177.72,0,1,0,0.69
165,2024,6,758366.35,498344.48,0,0,1,0.67
165,2024,7,952933.36,621568.74,2,0,1,0.88
165,2024,8,882581.93,625014.22,0,0,1,0.89
165,2024,9,1002412.11,685671.98,0,0,1,0.61
165,2024,10,929282.22,694277.89,1,0,1,0.82
165,2024,11,705962.37,371668.75,2,0,1,0.72
165,2024,12,935066.56,393075.68,3,0,1,0.83
166,2024,1,371987.0,236581.68,1,0,1,0.99
166,2024,2,589875.31,450907.89,1,0,1,0.64
166,2024,3,513228.82,265659.04,5,0,1,0.84
166,2024,4,452870.43,199470.93,1,0,1,0.7
166,2024,5,598191.54,327735.37,2,0,0,0.69
166,2024,6,465978.12,210105.94,0,0,1,0.76
166,2024,7,546319.99,253885.9,1,0,1,0.9
166,2024,8,483603.03,337672.19,4,0,1,0.83
166,2024,9,377337.35,159980.04,3,0,1,0.83
166,2024,10,396377.54,301840.4,1,0,0,0.86
166,2024,11,483110.79,373509.69,5,0,1,0.61
166,2024,12,586300.97,253865.04,1,0,1,0.93
167,2024,1,892262.83,659619.3,4,0,0,0.7
167,2024,2,859150.88,676511.15,0,0,1,0.87
167,2024,3,1015338.31,727612.66,0,0,1,0.9
167,2024,4,857173.18,569114.88,1,0,1,0.94
167,2024,5,839744.64,581201.99,3,0,0,0.79
167,2024,6,962489.98,549994.32,1,0,0,0.61
167,2024,7,827345.06,412524.34,1,0,1,0.76
167,2024,8,1153523.24,838266.35,2,0,0,0.87
167,2024,9,868420.82,582145.38,2,0,1,0.72
167,2024,10,863316.77,620468.37,1,0,0,0.77
167,2024,11,868927.18,460722.57,2,0,0,0.74
167,2024,12,1115810.71,638351.9,0,0,0,0.66
168,2024,1,1342453.26,730340.36,3,0,0,0.63
168,2024,2,1020931.06,462491.57,1,0,1,0.99
168,2024,3,1134336.44,456742.03,1,0,1,0.76
168,2024,4,1150311.68,586139.19,0,0,1,0.95
168,2024,5,1111095.85,653685.71,2,0,0,0.66
168,2024,6,1249350.25,591857.6,0,0,1,0.85
168,2024,7,1271716.46,634958.19,2,0,0,0.76
168,2024,8,956334.6,539153.26,1,0,1,0.78
