applicant_id,year,month,turnover_declared,filing_date,due_date,filing_delay_days,tax_paid
105,2024,4,1696923.52,2024-05-26,2024-05-21,5,186800.35
105,2024,5,1475939.55,2024-06-22,2024-06-20,2,207049.44
105,2024,6,1877007.14,2024-07-30,2024-07-21,9,186856.48
105,2024,7,1807562.08,2024-08-22,2024-08-20,2,291470.31
105,2024,8,1760529.05,2024-09-20,2024-09-20,0,90483.9
105,2024,9,1571634.37,2024-10-24,2024-10-21,3,265964.24
105,2024,10,1697706.33,2024-11-25,2024-11-20,5,250119.48
105,2024,11,1803167.95,2024-12-29,2024-12-21,8,106154.0
105,2024,12,1995047.1,2025-01-30,2025-01-20,10,162592.69
106,2024,1,1189116.41,2024-02-27,2024-02-20,7,186281.59
106,2024,2,1453509.64,2024-03-30,2024-03-22,8,104909.36
106,2024,3,1180312.98,2024-04-26,2024-04-20,6,74438.76
106,2024,4,1343135.19,2024-05-22,2024-05-21,1,160511.37
106,2024,5,1360502.21,2024-06-24,2024-06-20,4,81747.26
106,2024,6,1544512.42,2024-07-21,2024-07-21,0,213235.09
106,2024,7,1351617.5,2024-08-22,2024-08-20,2,130500.44
106,2024,8,1388107.96,2024-09-24,2024-09-20,4,75621.11
106,2024,9,1625972.97,2024-10-22,2024-10-21,1,126991.16
106,2024,10,1628099.04,2024-11-22,2024-11-20,2,258452.82
106,2024,11,1731165.26,2024-12-25,2024-12-21,4,230819.01
106,2024,12,1682217.06,2025-01-23,2025-01-20,3,280276.35
107,2024,1,1023483.79,2024-02-20,2024-02-20,0,58148.19
107,2024,2,890938.13,2024-03-25,2024-03-22,3,134008.91
107,2024,3,1087642.32,2024-04-20,2024-04-20,0,185711.31
107,2024,4,931079.78,2024-05-22,2024-05-21,1,75427.0
107,2024,5,814219.59,2024-07-01,2024-06-20,11,85345.48
107,2024,6,1018904.6,2024-07-30,2024-07-21,9,95598.89
107,2024,7,770589.19,2024-08-23,2024-08-20,3,105542.54
107,2024,8,741648.75,2024-09-27,2024-09-20,7,122147.46
107,2024,9,838612.76,2024-10-28,2024-10-21,7,132466.09
107,2024,10,657746.34,2024-11-22,2024-11-20,2,47171.03
107,2024,11,673564.16,2024-12-28,2024-12-21,7,43107.36
107,2024,12,617768.42,2025-01-30,2025-01-20,10,76026.93
108,2024,1,414789.14,2024-02-24,2024-02-20,4,49949.47
108,2024,2,527583.17,2024-03-27,2024-03-22,5,34664.6
108,2024,3,458961.42,2024-04-25,2024-04-20,5,44223.19
108,2024,4,451128.38,2024-05-23,2024-05-21,2,46140.57
108,2024,5,484344.57,2024-06-28,2024-06-20,8,48722.29
108,2024,6,511773.83,2024-07-22,2024-07-21,1,29980.79
108,2024,7,577303.01,2024-08-25,2024-08-20,5,77643.13
108,2024,8,491644.34,2024-09-22,2024-09-20,2,28885.61
108,2024,9,507067.74,2024-10-23,2024-10-21,2,45230.17
108,2024,10,994344.41,2024-11-22,2024-11-20,2,62878.13
108,2024,11,960604.97,2024-12-25,2024-12-21,4,154235.17
108,2024,12,878329.13,2025-01-21,2025-01-20,1,112410.96
109,2024,1,1248020.88,2024-02-20,2024-02-20,0,172385.46
109,2024,2,1408997.62,2024-03-22,2024-03-22,0,197518.49
109,2024,3,1149790.79,2024-04-21,2024-04-20,1,152457.6
109,2024,4,1327952.66,2024-05-22,2024-05-21,1,121289.49
109,2024,5,1471859.51,2024-06-22,2024-06-20,2,165844.64
109,2024,6,1273601.91,2024-07-21,2024-07-21,0,164433.89
109,2024,7,1298795.15,2024-08-26,2024-08-20,6,129500.63
109,2024,8,1415648.45,2024-09-30,2024-09-20,10,113556.68
109,2024,9,1372629.82,2024-10-21,2024-10-21,0,245000.03
109,2024,10,1998515.68,2024-11-24,2024-11-20,4,332915.39
109,2024,11,2148712.43,2024-12-26,2024-12-21,5,318959.06
109,2024,12,1896561.95,2025-01-25,2025-01-20,5,187168.04
110,2024,1,678485.6,2024-02-20,2024-02-20,0,51951.71
110,2024,2,677490.32,2024-03-25,2024-03-22,3,115202.61
110,2024,3,817735.01,2024-04-24,2024-04-20,4,141438.67
110,2024,4,824306.42,2024-05-27,2024-05-21,6,76437.67
110,2024,5,775337.63,2024-06-21,2024-06-20,1,103638.04
110,2024,6,910799.5,2024-07-31,2024-07-21,10,107213.37
110,2024,7,938732.0,2024-08-23,2024-08-20,3,126021.05
110,2024,8,798873.42,2024-09-26,2024-09-20,6,42404.31
110,2024,9,973124.23,2024-10-21,2024-10-21,0,90563.94
110,2024,10,807238.61,2024-12-01,2024-11-20,11,96957.86
110,2024,11,1029665.61,2025-01-02,2024-12-21,12,140498.68
110,2024,12,888199.41,2025-01-20,2025-01-20,0,123775.45
111,2024,1,1122499.21,2024-02-21,2024-02-20,1,111793.25
111,2024,2,1092330.77,2024-03-23,2024-03-22,1,117433.11
111,2024,3,964965.55,2024-04-26,2024-04-20,6,157369.16
111,2024,4,1014073.96,2024-05-25,2024-05-21,4,76076.34
111,2024,5,1234554.37,2024-06-25,2024-06-20,5,84442.48
111,2024,6,1040948.83,2024-07-28,2024-07-21,7,64464.63
111,2024,7,1259674.82,2024-08-21,2024-08-20,1,199102.58
111,2024,8,1381771.04,2024-09-20,2024-09-20,0,111537.0
111,2024,9,1091741.77,2024-10-23,2024-10-21,2,157482.2
111,2024,10,1258784.0,2024-11-21,2024-11-20,1,181035.28
111,2024,11,1168016.18,2025-01-07,2024-12-21,17,85191.15
111,2024,12,1251608.05,2025-01-29,2025-01-20,9,109009.9
112,2024,1,468259.27,2024-02-23,2024-02-20,3,39962.14
112,2024,2,497607.49,2024-04-08,2024-03-22,17,30056.53
112,2024,3,562657.1,2024-04-24,2024-04-20,4,57262.62
112,2024,4,452183.36,2024-05-22,2024-05-21,1,48554.95
112,2024,5,511602.29,2024-06-27,2024-06-20,7,74458.93
112,2024,6,547682.88,2024-07-26,2024-07-21,5,85738.93
112,2024,7,564007.75,2024-08-25,2024-08-20,5,29652.96
112,2024,8,514291.41,2024-09-26,2024-09-20,6,82814.03
112,2024,9,580193.44,2024-11-03,2024-10-21,13,98516.4
112,2024,10,529169.95,2024-11-22,2024-11-20,2,36969.84
112,2024,11,588460.3,2024-12-26,2024-12-21,5,49105.79
112,2024,12,544770.9,2025-01-21,2025-01-20,1,59362.82
113,2024,1,780357.82,2024-03-06,2024-02-20,15,46315.92
113,2024,2,656599.96,2024-03-27,2024-03-22,5,72884.96
113,2024,3,682748.07,2024-04-23,2024-04-20,3,50968.07
113,2024,4,664206.09,2024-05-21,2024-05-21,0,76444.13
113,2024,5,875204.13,2024-06-28,2024-06-20,8,99676.11
113,2024,6,938285.36,2024-08-03,2024-07-21,13,161607.5
113,2024,7,909787.59,2024-08-24,2024-08-20,4,89622.12
113,2024,8,837176.4,2024-09-26,2024-09-20,6,111626.03
113,2024,9,858427.82,2024-11-02,2024-10-21,12,88540.29
113,2024,10,721671.44,2024-11-24,2024-11-20,4,122545.89
113,2024,11,844106.8,2024-12-22,2024-12-21,1,104271.77
113,2024,12,804544.77,2025-01-25,2025-01-20,5,85860.0
114,2024,1,639685.61,2024-02-27,2024-02-20,7,92045.57
114,2024,2,631134.7,2024-03-23,2024-03-22,1,71646.94
114,2024,3,683134.49,2024-04-23,2024-04-20,3,96007.18
114,2024,4,699149.08,2024-05-25,2024-05-21,4,119168.17
114,2024,5,689712.41,2024-06-21,2024-06-20,1,56215.61
114,2024,6,581420.72,2024-07-23,2024-07-21,2,90530.95
114,2024,7,694537.96,2024-09-05,2024-08-20,16,95801.32
114,2024,8,742966.32,2024-09-22,2024-09-20,2,99478.26
114,2024,9,641816.35,2024-10-31,2024-10-21,10,70093.53
114,2024,10,750238.94,2024-11-27,2024-11-20,7,62312.93
114,2024,11,733742.62,2024-12-25,2024-12-21,4,127473.97
114,2024,12,830918.05,2025-01-31,2025-01-20,11,42878.58
115,2024,1,1223254.97,2024-03-15,2024-02-20,24,206968.34
115,2024,2,1157480.13,2024-04-16,2024-03-22,25,146074.98
115,2024,3,1344176.22,2024-05-27,2024-04-20,37,157819.48
115,2024,4,1147207.61,2024-05-29,2024-05-21,8,120437.1
115,2024,5,1408811.73,2024-07-05,2024-06-20,15,116752.82
115,2024,6,1169404.96,2024-08-18,2024-07-21,28,205580.04
115,2024,7,1299085.8,2024-10-02,2024-08-20,43,129600.07
115,2024,8,1225145.08,2024-10-07,2024-09-20,17,126813.75
115,2024,9,1447184.06,2024-10-24,2024-10-21,3,209255.25
115,2024,10,1180908.31,2024-12-24,2024-11-20,34,156710.59
115,2024,11,1530709.37,2025-01-05,2024-12-21,15,145066.96
115,2024,12,1228081.28,2025-01-27,2025-01-20,7,180939.24
116,2024,1,1081567.52,2024-02-20,2024-02-20,0,97398.45
116,2024,2,1319621.4,2024-03-25,2024-03-22,3,206033.31
116,2024,3,984621.38,2024-04-25,2024-04-20,5,58170.83
116,2024,4,1189987.62,2024-05-31,2024-05-21,10,140710.16
116,2024,5,1308266.19,2024-06-26,2024-06-20,6,190085.18
116,2024,6,1157008.24,2024-07-27,2024-07-21,6,114202.13
116,2024,7,1361831.63,2024-08-23,2024-08-20,3,103148.76
116,2024,8,1124338.89,2024-09-30,2024-09-20,10,194851.11
116,2024,9,1276350.16,2024-10-26,2024-10-21,5,198942.35
116,2024,10,1577410.85,2024-11-21,2024-11-20,1,116341.66
116,2024,11,2029735.63,2024-12-31,2024-12-21,10,339565.69
116,2024,12,2107465.67,2025-01-26,2025-01-20,6,276446.37
117,2024,1,1120306.54,2024-03-03,2024-02-20,12,98706.09
117,2024,2,1220111.46,2024-03-23,2024-03-22,1,104904.07
117,2024,3,1256434.15,2024-04-21,2024-04-20,1,158479.11
117,2024,4,1339198.26,2024-05-21,2024-05-21,0,184092.35
117,2024,5,1198022.78,2024-06-22,2024-06-20,2,69410.25
117,2024,6,1493140.95,2024-07-21,2024-07-21,0,76059.8
117,2024,7,1499982.55,2024-08-21,2024-08-20,1,267582.56
117,2024,8,1285993.97,2024-09-24,2024-09-20,4,151623.18
117,2024,9,1237813.21,2024-10-24,2024-10-21,3,158920.4
117,2024,10,1723556.06,2024-11-27,2024-11-20,7,256770.76
117,2024,11,1640359.51,2024-12-22,2024-12-21,1,182933.11
117,2024,12,1454434.92,2025-01-30,2025-01-20,10,153921.35
118,2024,1,943838.96,2024-02-25,2024-02-20,5,169822.93
118,2024,2,891611.69,2024-03-30,2024-03-22,8,153650.4
118,2024,3,822293.05,2024-04-20,2024-04-20,0,81568.71
118,2024,4,652778.5,2024-05-28,2024-05-21,7,62851.99
118,2024,5,685272.65,2024-06-22,2024-06-20,2,43187.98
118,2024,6,682381.58,2024-07-28,2024-07-21,7,96065.73
118,2024,7,705224.67,2024-08-23,2024-08-20,3,116669.67
118,2024,8,561625.6,2024-09-25,2024-09-20,5,72027.47
118,2024,9,665466.63,2024-10-23,2024-10-21,2,57450.25
118,2024,10,602395.16,2024-11-21,2024-11-20,1,93947.58
118,2024,11,516467.26,2024-12-26,2024-12-21,5,67339.96
118,2024,12,531128.69,2025-01-21,2025-01-20,1,59367.4
119,2024,1,411587.13,2024-02-24,2024-02-20,4,73346.3
119,2024,2,497723.55,2024-03-26,2024-03-22,4,77465.93
119,2024,3,406597.47,2024-04-23,2024-04-20,3,39369.5
119,2024,4,393638.96,2024-05-22,2024-05-21,1,61007.16
119,2024,5,462333.32,2024-06-26,2024-06-20,6,49820.95
119,2024,6,512916.41,2024-07-22,2024-07-21,1,52328.49
119,2024,7,503835.48,2024-08-21,2024-08-20,1,30521.35
119,2024,8,501611.45,2024-09-26,2024-09-20,6,85822.13
119,2024,9,583282.98,2024-10-25,2024-10-21,4,103995.44
119,2024,10,568981.47,2024-11-24,2024-11-20,4,95404.74
119,2024,11,552005.82,2024-12-26,2024-12-21,5,48688.12
119,2024,12,464328.67,2025-01-24,2025-01-20,4,31858.05
120,2024,1,915383.12,2024-02-26,2024-02-20,6,147728.5
120,2024,2,864674.33,2024-03-28,2024-03-22,6,57606.31
120,2024,3,904876.92,2024-04-22,2024-04-20,2,80692.65
120,2024,4,839752.4,2024-05-22,2024-05-21,1,101893.09
120,2024,5,851816.03,2024-06-22,2024-06-20,2,61200.32
120,2024,6,721323.9,2024-07-23,2024-07-21,2,46913.62
120,2024,7,734735.64,2024-08-24,2024-08-20,4,59746.65
120,2024,8,610185.3,2024-09-30,2024-09-20,10,90260.34
120,2024,9,665835.92,2024-10-29,2024-10-21,8,41032.89
120,2024,10,591028.17,2024-11-23,2024-11-20,3,84546.27
120,2024,11,512096.18,2024-12-27,2024-12-21,6,87448.49
120,2024,12,602577.59,2025-01-29,2025-01-20,9,90157.75
121,2024,1,545376.88,2024-03-23,2024-02-20,32,61038.2
121,2024,2,683857.44,2024-03-26,2024-03-22,4,45136.47
121,2024,3,567957.93,2024-05-20,2024-04-20,30,67865.65
121,2024,4,673631.09,2024-05-27,2024-05-21,6,41601.72
121,2024,5,664160.23,2024-07-24,2024-06-20,34,108492.09
121,2024,6,736995.15,2024-08-28,2024-07-21,38,110272.06
121,2024,7,666899.19,2024-09-05,2024-08-20,16,89176.59
121,2024,8,631610.19,2024-10-16,2024-09-20,26,90489.25
121,2024,9,706548.65,2024-12-14,2024-10-21,54,70382.54
121,2024,10,733804.49,2024-12-07,2024-11-20,17,90292.44
121,2024,11,744714.59,2024-12-30,2024-12-21,9,115503.87
121,2024,12,664323.1,2025-03-08,2025-01-20,47,43207.37
122,2024,1,469023.87,2024-02-21,2024-02-20,1,68606.73
122,2024,2,581936.15,2024-03-26,2024-03-22,4,85428.41
122,2024,3,476851.95,2024-04-30,2024-04-20,10,46638.89
122,2024,4,611734.44,2024-05-28,2024-05-21,7,106459.48
122,2024,5,542952.03,2024-06-25,2024-06-20,5,27266.08
122,2024,6,472316.91,2024-07-26,2024-07-21,5,56502.51
122,2024,7,639279.78,2024-08-23,2024-08-20,3,113395.72
122,2024,8,562858.85,2024-09-25,2024-09-20,5,54852.34
122,2024,9,618821.42,2024-10-30,2024-10-21,9,95022.19
122,2024,10,577957.75,2024-11-21,2024-11-20,1,74100.13
122,2024,11,574909.74,2024-12-25,2024-12-21,4,58290.45
122,2024,12,605084.22,2025-01-22,2025-01-20,2,66485.66
123,2024,1,493042.91,2024-02-26,2024-02-20,6,78314.03
123,2024,2,435392.13,2024-03-23,2024-03-22,1,47567.46
123,2024,3,482795.22,2024-04-27,2024-04-20,7,33295.1
123,2024,4,497513.58,2024-05-21,2024-05-21,0,76700.64
123,2024,5,483244.01,2024-06-24,2024-06-20,4,61784.89
123,2024,6,440598.74,2024-07-28,2024-07-21,7,78754.19
123,2024,7,422417.41,2024-08-22,2024-08-20,2,75862.08
123,2024,8,508844.84,2024-09-25,2024-09-20,5,57080.56
123,2024,9,544169.19,2024-10-21,2024-10-21,0,62227.55
123,2024,10,747632.94,2024-11-22,2024-11-20,2,132741.15
123,2024,11,777457.26,2024-12-22,2024-12-21,1,60159.41
123,2024,12,913050.18,2025-01-20,2025-01-20,0,128788.43
124,2024,1,383341.3,2024-02-20,2024-02-20,0,28088.43
124,2024,2,336223.78,2024-03-23,2024-03-22,1,33936.75
124,2024,3,406383.21,2024-04-20,2024-04-20,0,55147.23
124,2024,4,401269.14,2024-05-24,2024-05-21,3,71762.26
124,2024,5,375219.56,2024-06-20,2024-06-20,0,35219.35
124,2024,6,396453.61,2024-07-24,2024-07-21,3,70862.46
124,2024,7,414286.0,2024-08-25,2024-08-20,5,41775.86
124,2024,8,399820.33,2024-09-20,2024-09-20,0,34702.48
124,2024,9,430913.26,2024-10-21,2024-10-21,0,32474.48
124,2024,10,631884.08,2024-11-21,2024-11-20,1,42347.03
124,2024,11,652395.5,2024-12-23,2024-12-21,2,100899.05
124,2024,12,707523.21,2025-01-21,2025-01-20,1,77459.09
125,2024,1,405541.56,2024-02-27,2024-02-20,7,56968.13
125,2024,2,404448.31,2024-03-22,2024-03-22,0,27836.95
125,2024,3,419972.49,2024-04-22,2024-04-20,2,61857.63
125,2024,4,509352.33,2024-05-21,2024-05-21,0,26072.33
125,2024,5,515020.23,2024-07-01,2024-06-20,11,64294.44
125,2024,6,552169.33,2024-07-22,2024-07-21,1,98563.85
125,2024,7,447872.65,2024-09-01,2024-08-20,12,77729.09
125,2024,8,480051.34,2024-09-27,2024-09-20,7,76527.77
125,2024,9,576426.9,2024-10-26,2024-10-21,5,36018.73
125,2024,10,758574.83,2024-11-24,2024-11-20,4,43103.26
125,2024,11,932914.07,2024-12-25,2024-12-21,4,118611.64
125,2024,12,920967.32,2025-01-26,2025-01-20,6,94416.85
126,2024,1,503902.01,2024-03-01,2024-02-20,10,57203.64
126,2024,2,607403.4,2024-03-23,2024-03-22,1,105744.19
126,2024,3,596355.19,2024-04-21,2024-04-20,1,58918.89
126,2024,4,589911.73,2024-05-22,2024-05-21,1,90487.9
126,2024,5,618262.07,2024-07-02,2024-06-20,12,93422.49
126,2024,6,698130.41,2024-08-01,2024-07-21,11,93926.76
126,2024,7,589108.54,2024-09-03,2024-08-20,14,79479.82
126,2024,8,595408.74,2024-09-22,2024-09-20,2,39058.84
126,2024,9,565867.61,2024-10-25,2024-10-21,4,64281.65
126,2024,10,667252.49,2024-11-24,2024-11-20,4,77579.65
126,2024,11,533857.69,2024-12-31,2024-12-21,10,66458.69
126,2024,12,659979.72,2025-01-22,2025-01-20,2,56483.85
127,2024,1,1240657.97,2024-02-20,2024-02-20,0,91241.16
127,2024,2,1110643.05,2024-03-23,2024-03-22,1,148601.34
127,2024,3,1130840.47,2024-04-28,2024-04-20,8,140546.51
127,2024,4,1025847.37,2024-05-24,2024-05-21,3,59760.51
127,2024,5,1340848.62,2024-06-20,2024-06-20,0,205658.33
127,2024,6,1102201.94,2024-07-26,2024-07-21,5,171582.9
127,2024,7,1059254.7,2024-08-22,2024-08-20,2,129533.95
127,2024,8,1319353.74,2024-09-26,2024-09-20,6,205272.33
127,2024,9,1255508.6,2024-10-26,2024-10-21,5,147468.46
127,2024,10,1359148.51,2024-11-21,2024-11-20,1,194069.26
127,2024,11,1500027.48,2024-12-22,2024-12-21,1,99199.24
127,2024,12,1443546.31,2025-01-21,2025-01-20,1,253398.01
128,2024,1,1187412.25,2024-02-28,2024-02-20,8,151850.24
128,2024,2,1232700.64,2024-03-29,2024-03-22,7,150529.8
128,2024,3,1433302.18,2024-04-20,2024-04-20,0,94592.05
128,2024,4,1227000.89,2024-05-26,2024-05-21,5,94245.8
128,2024,5,1172864.89,2024-06-30,2024-06-20,10,144408.41
128,2024,6,1533583.92,2024-07-21,2024-07-21,0,83658.06
128,2024,7,1638493.22,2024-08-20,2024-08-20,0,189736.34
128,2024,8,1363514.19,2024-09-29,2024-09-20,9,164679.15
128,2024,9,1410829.29,2024-10-22,2024-10-21,1,243903.75
128,2024,10,1256411.67,2024-11-24,2024-11-20,4,111918.63
128,2024,11,1744800.53,2024-12-24,2024-12-21,3,205062.22
128,2024,12,1674684.96,2025-01-27,2025-01-20,7,227238.82
129,2024,1,977518.16,2024-02-22,2024-02-20,2,137207.57
129,2024,2,963426.15,2024-04-27,2024-03-22,36,171665.72
129,2024,3,938533.79,2024-05-08,2024-04-20,18,112593.3
129,2024,4,999542.14,2024-05-29,2024-05-21,8,62842.4
129,2024,5,1033936.45,2024-07-08,2024-06-20,18,83565.89
129,2024,6,967266.4,2024-09-02,2024-07-21,43,86050.15
129,2024,7,1130286.97,2024-09-05,2024-08-20,16,197195.49
129,2024,8,1093321.92,2024-10-20,2024-09-20,30,85372.26
129,2024,9,1023294.47,2024-11-04,2024-10-21,14,68257.81
129,2024,10,1114279.13,2024-12-26,2024-11-20,36,66485.42
129,2024,11,1007780.51,2025-01-25,2024-12-21,35,100406.89
129,2024,12,1266747.78,2025-03-13,2025-01-20,52,129218.05
130,2024,1,231519.41,2024-02-22,2024-02-20,2,24377.75
130,2024,2,254918.75,2024-03-28,2024-03-22,6,30505.5
130,2024,3,201914.03,2024-04-23,2024-04-20,3,29327.56
130,2024,4,255777.62,2024-05-30,2024-05-21,9,35958.34
130,2024,5,193899.69,2024-06-20,2024-06-20,0,19075.56
130,2024,6,214158.32,2024-07-27,2024-07-21,6,33551.34
130,2024,7,201569.77,2024-08-22,2024-08-20,2,21075.98
130,2024,8,166958.89,2024-09-22,2024-09-20,2,29888.71
130,2024,9,173709.85,2024-10-24,2024-10-21,3,9270.6
130,2024,10,173376.29,2024-11-24,2024-11-20,4,10416.13
130,2024,11,141148.25,2024-12-23,2024-12-21,2,9075.65
130,2024,12,152147.65,2025-01-24,2025-01-20,4,8912.01
131,2024,1,1173167.38,2024-02-27,2024-02-20,7,109523.69
131,2024,2,1140728.88,2024-03-22,2024-03-22,0,185883.14
131,2024,3,1139043.99,2024-04-26,2024-04-20,6,58412.72
131,2024,4,1171156.34,2024-05-23,2024-05-21,2,206053.89
131,2024,5,1177515.53,2024-06-24,2024-06-20,4,74949.28
131,2024,6,1474899.98,2024-07-23,2024-07-21,2,107439.2
131,2024,7,1417209.76,2024-08-23,2024-08-20,3,127338.34
131,2024,8,1500434.52,2024-10-01,2024-09-20,11,170525.01
131,2024,9,1328409.4,2024-10-23,2024-10-21,2,187384.39
131,2024,10,1499462.41,2024-11-25,2024-11-20,5,182485.31
131,2024,11,1365816.05,2024-12-30,2024-12-21,9,227482.31
131,2024,12,1250990.15,2025-01-26,2025-01-20,6,216479.27
132,2024,1,838764.03,2024-02-29,2024-02-20,9,122768.74
132,2024,2,1052396.98,2024-03-23,2024-03-22,1,125360.14
132,2024,3,899143.53,2024-04-24,2024-04-20,4,144269.29
132,2024,4,953601.11,2024-05-21,2024-05-21,0,63494.94
132,2024,5,814321.58,2024-06-26,2024-06-20,6,95083.04
132,2024,6,843011.08,2024-07-25,2024-07-21,4,55999.44
132,2024,7,955606.75,2024-08-26,2024-08-20,6,139141.03
132,2024,8,821779.82,2024-09-22,2024-09-20,2,118586.53
132,2024,9,1110589.13,2024-10-24,2024-10-21,3,157676.24
132,2024,10,918804.56,2024-12-02,2024-11-20,12,118646.51
132,2024,11,1074177.91,2024-12-28,2024-12-21,7,79278.18
132,2024,12,1161314.58,2025-01-23,2025-01-20,3,178611.29
133,2024,1,485349.11,2024-02-22,2024-02-20,2,51257.46
133,2024,2,563674.06,2024-04-06,2024-03-22,15,92769.7
133,2024,3,577458.98,2024-04-30,2024-04-20,10,51783.27
133,2024,4,588779.22,2024-05-27,2024-05-21,6,101958.37
133,2024,5,526575.13,2024-06-23,2024-06-20,3,47737.09
133,2024,6,496449.76,2024-07-22,2024-07-21,1,29951.67
133,2024,7,606163.85,2024-08-21,2024-08-20,1,104764.94
133,2024,8,512272.51,2024-09-23,2024-09-20,3,29436.97
133,2024,9,589486.19,2024-10-25,2024-10-21,4,71941.35
133,2024,10,567715.11,2024-11-23,2024-11-20,3,92915.6
133,2024,11,672537.04,2024-12-25,2024-12-21,4,70695.66
133,2024,12,604580.05,2025-01-22,2025-01-20,2,87666.32
134,2024,1,923892.21,2024-02-23,2024-02-20,3,166054.91
134,2024,2,1080858.98,2024-03-25,2024-03-22,3,152103.51
134,2024,3,970628.78,2024-04-20,2024-04-20,0,126295.56
134,2024,4,1217675.41,2024-05-29,2024-05-21,8,178960.83
134,2024,5,1131112.5,2024-06-24,2024-06-20,4,159867.96
134,2024,6,1101977.68,2024-08-01,2024-07-21,11,90086.03
134,2024,7,1174834.81,2024-08-20,2024-08-20,0,203966.47
134,2024,8,1156759.67,2024-09-25,2024-09-20,5,190221.2
134,2024,9,1158870.02,2024-10-30,2024-10-21,9,149720.41
134,2024,10,1157563.87,2024-11-20,2024-11-20,0,203041.52
134,2024,11,1210448.1,2024-12-21,2024-12-21,0,199301.46
134,2024,12,1218040.45,2025-01-28,2025-01-20,8,96540.56
135,2024,1,637202.52,2024-02-21,2024-02-20,1,74411.86
135,2024,2,700393.61,2024-03-25,2024-03-22,3,73509.04
135,2024,3,615304.99,2024-04-21,2024-04-20,1,60624.08
135,2024,4,578434.23,2024-05-22,2024-05-21,1,97654.66
135,2024,5,599235.84,2024-06-26,2024-06-20,6,71959.57
135,2024,6,722485.59,2024-07-24,2024-07-21,3,47194.57
135,2024,7,595601.65,2024-08-20,2024-08-20,0,52508.75
135,2024,8,620151.72,2024-09-24,2024-09-20,4,90507.02
135,2024,9,724803.05,2024-10-27,2024-10-21,6,56730.49
135,2024,10,654197.42,2024-11-27,2024-11-20,7,112066.95
135,2024,11,756268.56,2024-12-29,2024-12-21,8,118994.74
135,2024,12,639820.68,2025-01-21,2025-01-20,1,70506.58
136,2024,1,1439747.55,2024-02-24,2024-02-20,4,138570.99
136,2024,2,1555922.63,2024-03-23,2024-03-22,1,144252.29
136,2024,3,1357561.72,2024-04-22,2024-04-20,2,68787.75
136,2024,4,1646629.35,2024-05-21,2024-05-21,0,122180.72
136,2024,5,1451780.73,2024-06-24,2024-06-20,4,91714.67
136,2024,6,1519138.83,2024-07-25,2024-07-21,4,92692.83
136,2024,7,1663623.32,2024-08-31,2024-08-20,11,116424.33
136,2024,8,1394182.37,2024-09-23,2024-09-20,3,158049.5
136,2024,9,1443987.96,2024-10-25,2024-10-21,4,195461.6
136,2024,10,1531688.86,2024-11-26,2024-11-20,6,155308.12
136,2024,11,1536134.46,2024-12-24,2024-12-21,3,162345.44
136,2024,12,1533401.35,2025-01-31,2025-01-20,11,238444.99
137,2024,1,650823.69,2024-02-24,2024-02-20,4,103556.77
137,2024,2,574112.4,2024-04-02,2024-03-22,11,55106.7
137,2024,3,602640.41,2024-04-20,2024-04-20,0,58275.8
137,2024,4,656370.56,2024-06-02,2024-05-21,12,49753.15
137,2024,5,513832.56,2024-06-26,2024-06-20,6,28380.68
137,2024,6,525327.01,2024-07-26,2024-07-21,5,77070.79
137,2024,7,580739.29,2024-08-24,2024-08-20,4,41139.93
137,2024,8,449634.44,2024-09-21,2024-09-20,1,50497.7
137,2024,9,493464.45,2024-10-30,2024-10-21,9,41724.37
137,2024,10,435488.21,2024-11-23,2024-11-20,3,52918.82
137,2024,11,459887.61,2024-12-27,2024-12-21,6,65700.34
137,2024,12,376926.25,2025-01-22,2025-01-20,2,56301.87
138,2024,1,1088099.07,2024-02-28,2024-02-20,8,185045.35
138,2024,2,1239287.83,2024-03-27,2024-03-22,5,124610.77
138,2024,3,999024.01,2024-04-22,2024-04-20,2,63961.86
138,2024,4,1021818.93,2024-05-26,2024-05-21,5,71752.59
138,2024,5,1109112.84,2024-06-20,2024-06-20,0,166100.79
138,2024,6,1103040.1,2024-07-28,2024-07-21,7,152418.46
138,2024,7,1098631.76,2024-08-31,2024-08-20,11,194388.62
138,2024,8,1347283.64,2024-09-28,2024-09-20,8,143435.46
138,2024,9,1170636.39,2024-10-21,2024-10-21,0,132481.86
138,2024,10,1907527.89,2024-11-24,2024-11-20,4,133192.07
138,2024,11,1758867.09,2024-12-24,2024-12-21,3,263257.71
138,2024,12,2559165.62,2025-01-25,2025-01-20,5,210250.99
139,2024,1,638235.65,2024-02-20,2024-02-20,0,90527.29
139,2024,2,728055.53,2024-03-22,2024-03-22,0,102764.2
139,2024,3,693896.72,2024-04-25,2024-04-20,5,51039.21
139,2024,4,831269.14,2024-05-22,2024-05-21,1,105451.07
139,2024,5,766181.91,2024-06-22,2024-06-20,2,61156.6
139,2024,6,649638.24,2024-07-27,2024-07-21,6,35722.07
139,2024,7,890137.21,2024-08-26,2024-08-20,6,152020.11
139,2024,8,768336.96,2024-09-29,2024-09-20,9,99991.95
139,2024,9,692207.95,2024-10-24,2024-10-21,3,39195.72
139,2024,10,767993.78,2024-11-20,2024-11-20,0,68995.0
139,2024,11,873628.41,2024-12-23,2024-12-21,2,69965.05
139,2024,12,822700.37,2025-01-22,2025-01-20,2,92385.45
140,2024,1,1000690.29,2024-02-25,2024-02-20,5,89619.52
